score,title,year,families,backends,arxiv_ids,dois,openalex_ids,venues,types,cited_by_count,prior_search_duplicate,relevance_reasons,authors,urls,abstract
5,"SLAM-LLM: A Modular, Open-Source Multimodal Large Language Model Framework and Best Practice for Speech, Language, Audio and Music Processing",2026,peft_modules,arxiv;openalex,2601.09385;2601.09385v1,https://doi.org/10.1109/jstsp.2026.3653157,https://openalex.org/W7123336686,DR-NTU (Nanyang Technological University);IEEE Journal of Selected Topics in Signal Processing;arXiv (Cornell University),article,1,False,autoregressive-lvlm;module-intervention;non-general-domain,Eng Siong Chng;Guanrou Yang;Haina Zhu;Jianheng Zhuo;Kai Yu;L. Xue;Liumeng Xue;Ruibin Yuan;Ruiyang Xu;Shiliang Zhang;Tiranrui Wang;Wenxi Chen;Xie Chen;Xiquan Li;Yanqiao Zhu;Yexing Du;Yifan Yang;Yinghao Ma;Zheshu Song;Zhifu Gao;Zhikang Niu;Zhisheng Zhen;Zhisheng Zheng;Ziyang Ma,http://arxiv.org/abs/2601.09385;https://arxiv.org/abs/2601.09385v1;https://arxiv.org/pdf/2601.09385;https://arxiv.org/pdf/2601.09385v1;https://doi.org/10.1109/JSTSP.2026.3653157;https://doi.org/10.1109/jstsp.2026.3653157;https://hdl.handle.net/10356/212320,"The recent surge in open-source Multimodal Large Language Models (MLLM) frameworks, such as LLaVA, provides a convenient kickoff for artificial intelligence developers and researchers. However, most of the MLLM frameworks take vision as the main input modality, and provide limited in-depth support for the modality of speech, audio, and music. This situation hinders the development of audio-language models, and forces researchers to spend a lot of effort on code writing and hyperparameter tuning. We present SLAM-LLM, an open-source deep learning framework designed to train customized MLLMs, focused on speech, language, audio, and music processing. SLAM-LLM provides a modular configuration of different encoders, projectors, LLMs, and parameter-efficient fine-tuning plugins. SLAM-LLM also includes detailed training and inference recipes for mainstream tasks, along with high-performance checkpoints like LLM-based Automatic Speech Recognition (ASR), Automated Audio Captioning (AAC), and Music Captioning (MC). Some of these recipes have already reached or are nearing state-of-the-art performance, and some relevant techniques have also been accepted by academic papers. We hope SLAM-LLM will accelerate iteration, development, data engineering, and model training for researchers. We are committed to continually pushing forward audio-based MLLMs through this open-source framework, and call on the community to contribute to the LLM-based speech, audio and music processing."
5,SpatialRGPT: Grounded Spatial Reasoning in Vision Language Models,2024,module_tuning,openalex,2406.01584,https://doi.org/10.48550/arxiv.2406.01584,https://openalex.org/W4399401522,arXiv (Cornell University),preprint,1,False,module-intervention,An‐Chieh Cheng;Hongxu Yin;Jan Kautz;Qiushan Guo;Ruihan Yang;Sifei Liu;Xiaolong Wang;Yang Fu,http://arxiv.org/abs/2406.01584;https://arxiv.org/pdf/2406.01584;https://doi.org/10.48550/arxiv.2406.01584,"Vision Language Models (VLMs) have demonstrated remarkable performance in 2D vision and language tasks. However, their ability to reason about spatial arrangements remains limited. In this work, we introduce Spatial Region GPT (SpatialRGPT) to enhance VLMs' spatial perception and reasoning capabilities. SpatialRGPT advances VLMs' spatial understanding through two key innovations: (1) a data curation pipeline that enables effective learning of regional representation from 3D scene graphs, and (2) a flexible plugin module for integrating depth information into the visual encoder of existing VLMs. During inference, when provided with user-specified region proposals, SpatialRGPT can accurately perceive their relative directions and distances. Additionally, we propose SpatialRGBT-Bench, a benchmark with ground-truth 3D annotations encompassing indoor, outdoor, and simulated environments, for evaluating 3D spatial cognition in VLMs. Our results demonstrate that SpatialRGPT significantly enhances performance in spatial reasoning tasks, both with and without local region prompts. The model also exhibits strong generalization capabilities, effectively reasoning about complex spatial relations and functioning as a region-aware dense reward annotator for robotic tasks. Code, dataset, and benchmark are released at https://www.anjiecheng.me/SpatialRGPT"
5,VersaT2I: Improving Text-to-Image Models with Versatile Reward,2024,module_tuning,openalex,2403.18493,https://doi.org/10.48550/arxiv.2403.18493,https://openalex.org/W4393300306,arXiv (Cornell University),preprint,1,False,module-intervention,Gaoang Wang;Hsiang-Wei Huang;Jenq–Neng Hwang;Jianshu Guo;Jiawei Zhang;Jie Deng;Wenhao Chai;Ye Tian;Yichen Xu,http://arxiv.org/abs/2403.18493;https://arxiv.org/pdf/2403.18493;https://doi.org/10.48550/arxiv.2403.18493,"Recent text-to-image (T2I) models have benefited from large-scale and high-quality data, demonstrating impressive performance. However, these T2I models still struggle to produce images that are aesthetically pleasing, geometrically accurate, faithful to text, and of good low-level quality. We present VersaT2I, a versatile training framework that can boost the performance with multiple rewards of any T2I model. We decompose the quality of the image into several aspects such as aesthetics, text-image alignment, geometry, low-level quality, etc. Then, for every quality aspect, we select high-quality images in this aspect generated by the model as the training set to finetune the T2I model using the Low-Rank Adaptation (LoRA). Furthermore, we introduce a gating function to combine multiple quality aspects, which can avoid conflicts between different quality aspects. Our method is easy to extend and does not require any manual annotation, reinforcement learning, or model architecture changes. Extensive experiments demonstrate that VersaT2I outperforms the baseline methods across various quality criteria."
5,Adaptive hybrid transformers for controllable audio synthesis via representation alignment and dynamic modality weighting,2026,gradient_routing,openalex,,https://doi.org/10.18372/2073-4751.85.21098,https://openalex.org/W7159628984,"Problems of Informatization and Management;Problems of a systemic approach to the economy enterprises (National Aviation University, Ukraine, Kyiv)",article,0,False,module-intervention;frozen-unfrozen;visual-target;non-general-domain,Вадим Мухін;Ярослав Хабло,http://jrnl.kai.edu.ua/index.php/PIU/article/view/21098;https://doi.org/10.18372/2073-4751.85.21098,"This article proposes an adaptive hybrid transformer framework for controllable audio (Foley) synthesis that addresses the persistent “control gap” between user-intended perceptual attributes (e.g., pitch and intensity) and the characteristics realized in diffusion-based generative latent spaces. The method integrates three complementary mechanisms: Gated Cross-Attention (GCA) to stabilize multimodal fusion and suppress irrelevant visual tokens, mitigating attention collapse and attention-sink behavior, Dynamic Attention Fusion (DAF) that assigns context-dependent modality weights using normalized Shannon entropy as a differentiable reliability proxy, improving robustness under modality degradation (e.g., visual noise or vague prompts); and improved Representation Alignment (iREPA) that distills structural knowledge from frozen teacher encoders to accelerate convergence while preserving spatial/temporal structure relevant to synchronization. For parameter-efficient controllability, the framework employs LoRA/MoE-LoRA adapters as functional control bases, enabling fine-grained manipulation of acoustic attributes with minimal additional parameters. Quantitative evaluation uses controllability-specific metrics (CSS/COI) and automated validation via AuditEval-ssl, demonstrating strong correlation with expert ratings and improved robustness in combined-noise scenarios."
5,AMALIA-VL: A Native European Portuguese Open-Source Vision and Language Model,2026,module_tuning,arxiv,2606.19100v3,,,,,0,False,module-intervention,Afonso Simplício;David Semedo;Diogo Glória-Silva;Diogo Tavares;Gonçalo Vinagre;Inês Calvo;Inês Vieira;João Cardeira;João Magalhães;Manuel Letras da Luz;Rafael Ferreira,https://arxiv.org/abs/2606.19100v3;https://arxiv.org/pdf/2606.19100v3,"Large Vision and Language Models (LVLMs) have advanced rapidly, yet European Portuguese (pt-PT) remains systematically underserved by existing open-source multimodal models, which either conflate it with Brazilian Portuguese or severely under-represent it in their training data mixes. We introduce AMALIA-VL, the first open-source instruction-tuned LVLM built natively for pt-PT, pairing a high-resolution vision encoder with dynamic image tiling and a fully open pt-PT-optimized language model via a learned connector. We contribute with a purposefully designed three-stage training process - vision-language alignment, general visual instruction tuning, and preference optimization - together with a pt-PT-centric multimodal data mix combining curated and translated public datasets with novel datasets that address the near-total absence of European Portuguese multimodal resources. Our evaluation shows that AMALIA-VL establishes a strong baseline for open-source pt-PT LVLMs. We will release model weights, training data, and construction pipelines along with machine-translated pt-PT evaluation benchmarks to help democratize pt-PT LVLM development."
5,Can Local Vision-Language Models improve Activity Recognition over Vision Transformers? -- Case Study on Newborn Resuscitation,2026,module_tuning,openalex,2602.12002,,https://openalex.org/W7128865046,arXiv (Cornell University),preprint,0,False,module-intervention,Enrico Guerriero;Kjersti Engan;Øyvind Meinich-Bache,http://arxiv.org/abs/2602.12002;https://arxiv.org/pdf/2602.12002,"Accurate documentation of newborn resuscitation is essential for quality improvement and adherence to clinical guidelines, yet remains underutilized in practice. Previous work using 3D-CNNs and Vision Transformers (ViT) has shown promising results in detecting key activities from newborn resuscitation videos, but also highlighted the challenges in recognizing such fine-grained activities. This work investigates the potential of generative AI (GenAI) methods to improve activity recognition from such videos. Specifically, we explore the use of local vision-language models (VLMs), combined with large language models (LLMs), and compare them to a supervised TimeSFormer baseline. Using a simulated dataset comprising 13.26 hours of newborn resuscitation videos, we evaluate several zero-shot VLM-based strategies and fine-tuned VLMs with classification heads, including Low-Rank Adaptation (LoRA). Our results suggest that small (local) VLMs struggle with hallucinations, but when fine-tuned with LoRA, the results reach F1 score at 0.91, surpassing the TimeSformer results of 0.70."
5,Doctor Sun: a bilingual multimodal large language model for biomedical AI,2026,peft_modules,openalex,2508.08270,https://doi.org/10.7717/peerj-cs.3853,https://openalex.org/W4416854724,DOAJ (DOAJ: Directory of Open Access Journals);PeerJ Computer Science;arXiv (Cornell University),article,0,False,autoregressive-lvlm;module-intervention;non-general-domain,Bing Li;Dong Xue;Fangzhou Liu;Zhaoyang Duan;Zhongheng Zhang;Ziyao Shao,http://arxiv.org/abs/2508.08270;https://arxiv.org/pdf/2508.08270;https://doaj.org/article/7d05362c343f4bd6bbbf0649354db069;https://doi.org/10.48550/arxiv.2508.08270;https://doi.org/10.7717/peerj-cs.3853;https://peerj.com/articles/cs-3853.pdf,"While biomedical artificial intelligence (AI) shows great clinical potential, existing systems relying on general-domain large language models (LLMs) often lack sufficient medical data to grasp complex healthcare concepts. Furthermore, recent Large Language and Vision Assistant (LLaVA)-based medical multimodal large language models (MLLMs) still struggle to effectively capture the intricate alignments between medical images and text. Therefore, we introduce Doctor Sun, an MLLM specialized in medicine, developed to encode, integrate, and interpret diverse biomedical data modalities such as text and images. In particular, Doctor Sun integrates a pre-trained vision encoder with a medical LLM and conducts two-stage training on various medical datasets, focusing on feature alignment and instruction tuning. Moreover, we release SunMed-VL, a wide-range bilingual medical multimodal dataset, along with all associated models, code, and resources, to freely support the advancement of biomedical multimodal research."
5,"Investigating Cross-Modal Skill Injection: Scenarios, Methods, and Hyperparameters",2026,gradient_routing,openalex,2605.19523,;https://doi.org/10.18653/v1/2026.acl-long.571,https://openalex.org/W7162044787;https://openalex.org/W7166841553,Proceedings of the 64th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers);arXiv (Cornell University),conference-paper;preprint,0,False,module-intervention,Fandong Meng;Hao Zhou;Jie Zhou;Lean Wang;Lei Li;Xu Sun;Yuanxin Liu;Zhiyu Xu,https://aclanthology.org/2026.acl-long.571.pdf;https://arxiv.org/abs/2605.19523;https://arxiv.org/pdf/2605.19523;https://doi.org/10.18653/v1/2026.acl-long.571,"Vision-Language Models (VLMs) have demonstrated remarkable proficiency in general multi-modal understanding; yet they struggle to efficiently acquire continually evolving domain-specific skills. Conventional approaches to enhancing VLM capabilities, such as Supervised Fine-Tuning (SFT), require extensive dataset curation and substantial computational resources. Model merging has emerged as an efficient alternative that enables the transfer of domain-specific expertise from Large Language Models (LLMs) to VLMs without incurring additional training data requirements or significant computational overhead. Unlike conventional merging of homogeneous LLMs, which mainly aggregates existing capabilities, cross-modal skill injection aims to induce emergent cross-modal capabilities by integrating a domain-expert LLM into a VLM. However, existing research lacks a systematic analysis of the applicability and methodology of cross-modal skill injection. In this study, we investigate cross-modal skill injection across three main aspects: scenarios, methods, and hyperparameters. For scenarios, we find that cross-modal skill injection generally performs well in instruction-following and cross-lingual settings, yet struggles with mathematical reasoning. For methods, we find that classic approaches such as TA and DARE consistently achieve superior performance over alternative merging methods. We also provide a systematic and quantitative analysis of the hyperparameter tuning that these classic methods critically depend on."
5,Knowledge-Embedded and Hypernetwork-Guided Few-Shot Substation Meter Defect Image Generation Method,2026,gradient_routing,openalex,2601.09238,,https://openalex.org/W7124358007,arXiv (Cornell University),preprint,0,False,module-intervention,Jackie Alex;Justin Petter,https://arxiv.org/abs/2601.09238;https://arxiv.org/pdf/2601.09238,"Substation meters play a critical role in monitoring and ensuring the stable operation of power grids, yet their detection of cracks and other physical defects is often hampered by a severe scarcity of annotated samples. To address this few-shot generation challenge, we propose a novel framework that integrates Knowledge Embedding and Hypernetwork-Guided Conditional Control into a Stable Diffusion pipeline, enabling realistic and controllable synthesis of defect images from limited data. First, we bridge the substantial domain gap between natural-image pre-trained models and industrial equipment by fine-tuning a Stable Diffusion backbone using DreamBooth-style knowledge embedding. This process encodes the unique structural and textural priors of substation meters, ensuring generated images retain authentic meter characteristics. Second, we introduce a geometric crack modeling module that parameterizes defect attributes--such as location, length, curvature, and branching pattern--to produce spatially constrained control maps. These maps provide precise, pixel-level guidance during generation. Third, we design a lightweight hypernetwork that dynamically modulates the denoising process of the diffusion model in response to the control maps and high-level defect descriptors, achieving a flexible balance between generation fidelity and controllability. Extensive experiments on a real-world substation meter dataset demonstrate that our method substantially outperforms existing augmentation and generation baselines. It reduces Frechet Inception Distance (FID) by 32.7%, increases diversity metrics, and--most importantly--boosts the mAP of a downstream defect detector by 15.3% when trained on augmented data. The framework offers a practical, high-quality data synthesis solution for industrial inspection systems where defect samples are rare."
5,Label-Free Cross-Task LoRA Merging with Null-Space Compression,2026,gradient_routing,openalex,2603.26317,,https://openalex.org/W7144391020,arXiv (Cornell University),preprint,0,False,module-intervention,Kuk-Jin Yoon;Wonyoung Lee;Wooseong Jeong,http://arxiv.org/abs/2603.26317;https://arxiv.org/pdf/2603.26317,"Model merging combines independently fine-tuned checkpoints without joint multi-task training. In the era of foundation-model, fine-tuning with Low-Rank Adaptation (LoRA) is prevalent, making LoRA merging a promising target. Existing approaches can work in homogeneous settings where all target tasks are classification but often fail when tasks span classification and regression. Approaches using entropy-based surrogates do not apply to regression and are costly for large language models due to long token sequences. We introduce Null-Space Compression (NSC) Merging, a label-free, output-agnostic method that sets merge weights from adapter geometry. Our key observation is that during LoRA finetuning the down-projection factor $A$ in $ΔW = BA$ compresses its null space, and the compression correlates with performance. NSC uses this as an optimization signal for merging that can generalize across classification, regression, and sequence generation. NSC achieves state-of-the-art performance across twenty heterogeneous vision tasks with balanced gains where prior methods overfit subsets of tasks. It also outperforms baselines on six NLI benchmarks and on vision-language evaluations for VQA and image captioning, demonstrating scalability and effectiveness."
5,Meteor: Mamba-based Traversal of Rationale for Large Language and Vision Models,2024,module_tuning,openalex,2405.15574,https://doi.org/10.48550/arxiv.2405.15574,https://openalex.org/W4399114721,arXiv (Cornell University),preprint,0,False,module-intervention,Beomchan Park;Byung-Kwan Lee;Chae Won Kim;Yong Man Ro,http://arxiv.org/abs/2405.15574;https://arxiv.org/pdf/2405.15574;https://doi.org/10.48550/arxiv.2405.15574,"The rapid development of large language and vision models (LLVMs) has been driven by advances in visual instruction tuning. Recently, open-source LLVMs have curated high-quality visual instruction tuning datasets and utilized additional vision encoders or multiple computer vision models in order to narrow the performance gap with powerful closed-source LLVMs. These advancements are attributed to multifaceted information required for diverse capabilities, including fundamental image understanding, real-world knowledge about common-sense and non-object concepts (e.g., charts, diagrams, symbols, signs, and math problems), and step-by-step procedures for solving complex questions. Drawing from the multifaceted information, we present a new efficient LLVM, Mamba-based traversal of rationales (Meteor), which leverages multifaceted rationale to enhance understanding and answering capabilities. To embed lengthy rationales containing abundant information, we employ the Mamba architecture, capable of processing sequential data with linear time complexity. We introduce a new concept of traversal of rationale that facilitates efficient embedding of rationale. Subsequently, the backbone multimodal language model (MLM) is trained to generate answers with the aid of rationale. Through these steps, Meteor achieves significant improvements in vision language performances across multiple evaluation benchmarks requiring diverse capabilities, without scaling up the model size or employing additional vision encoders and computer vision models."
5,Neural Parameter Search for Slimmer Fine-Tuned Models and Better Transfer,2025,gradient_routing,openalex,,https://doi.org/10.18653/v1/2025.acl-long.1570,https://openalex.org/W4412889580,Proceedings of the 63rd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),conference-paper,0,False,module-intervention,Daojing He;Guodong Du;Ho-Kin Tang;Honghai Liu;Jianming Li;Jing Li;M. Zhang;Runhua Jiang;Shuyang Yu;Sim Kuan Goh;Yida Chen;Yifei Guo;Zitao Fang,https://aclanthology.org/2025.acl-long.1570.pdf;https://doi.org/10.18653/v1/2025.acl-long.1570,"Guodong Du, Zitao Fang, Jing Li, Junlin Li, Runhua Jiang, Shuyang Yu, Yifei Guo, Yangneng Chen, Sim Kuan Goh, Ho-Kin Tang, Daojing He, Honghai Liu, Min Zhang. Proceedings of the 63rd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers). 2025."
5,Preference-Aligned LoRA Merging: Preserving Subspace Coverage and Addressing Directional Anisotropy,2026,gradient_routing,openalex,2603.26299,,https://openalex.org/W7144391083,arXiv (Cornell University),preprint,0,False,module-intervention,Kuk-Jin Yoon;Wonyoung Lee;Wooseong Jeong,http://arxiv.org/abs/2603.26299;https://arxiv.org/pdf/2603.26299,"Merging multiple Low-Rank Adaptation (LoRA) modules is promising for constructing general-purpose systems, yet challenging because LoRA update directions span different subspaces and contribute unevenly. When merged naively, such mismatches can weaken the directions most critical to certain task losses while overemphasizing relatively less important ones, ultimately reducing the model's ability to represent all tasks faithfully. We revisit this problem through two perspectives: subspace coverage, which captures how broadly LoRA directions cover diverse representational directions, and anisotropy, which reflects the imbalance of influence across those directions. We propose TARA-Merging (Task-Rank Anisotropy Alignment), which aligns merging weights using a preference-weighted cross-entropy pseudo-loss while preserving task-relevant LoRA subspaces. This ensures broad subspace coverage and mitigates anisotropy via direction-wise reweighting. Across eight vision and six NLI benchmarks, TARA-Merging consistently outperforms vanilla and LoRA-aware baselines, demonstrating strong robustness and generalization, and highlighting the importance of addressing both subspace coverage and anisotropy in LoRA merging."
5,ReLaX: Reasoning with Latent Exploration for Large Reasoning Models,2025,gradient_routing,openalex,2512.07558,,https://openalex.org/W7113915194,arXiv (Cornell University),preprint,0,False,module-intervention,"Chen, Xianwei;Shen, Yufan;Wu, Jibin;Ye, Ziyuan;Zhang, Shimin",http://arxiv.org/abs/2512.07558;https://arxiv.org/pdf/2512.07558,"Reinforcement Learning with Verifiable Rewards (RLVR) has recently demonstrated remarkable potential in enhancing the reasoning capability of Large Reasoning Models (LRMs). However, RLVR often drives the policy toward over-determinism, resulting in ineffective exploration and premature policy convergence. While promoting token-level diversity has shown promise in mitigating entropy collapse, we argue that the latent dynamics underlying token generation encode a far richer computational structure for steering policy optimization toward a more effective exploration-exploitation tradeoff. To enable tractable analysis and intervention of the latent dynamics of LRMs, we leverage Koopman operator theory to obtain a linearized representation of their hidden state dynamics. This enables us to introduce Dynamic Spectral Dispersion (DSD), a new metric to quantify the heterogeneity of the model's latent dynamics, serving as a direct indicator of policy exploration. Building upon these foundations, we propose Reasoning with Latent eXploration (ReLaX), a framework that explicitly incorporates latent dynamics to regulate exploration and exploitation during policy optimization. Comprehensive experiments across a wide range of multimodal and text-only reasoning benchmarks show that ReLaX consistently incentivizes reasoning capability and outperforms existing token-level methods. Our project is available at https://github.com/ZhangShimin1/ReLaX."
5,Research on the application of LLaVA model based on QLoRA fine-tuning in medical teaching,2026,visual_target_peft,openalex,,https://doi.org/10.1371/journal.pone.0328408,https://openalex.org/W7168251603,PLoS ONE;PubMed;PubMed Central,article,0,False,autoregressive-lvlm;module-intervention;non-general-domain,Fengmei Qin;Shiling Zhou,https://doi.org/10.1371/journal.pone.0328408;https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0328408&type=printable;https://pmc.ncbi.nlm.nih.gov/articles/PMC13367897/;https://pubmed.ncbi.nlm.nih.gov/42447193,"The augmented reality large language model medical teaching system (ARLMT) integrates augmented reality (AR)with a medical multimodal large language model (LLaVA) based on specifically designed for biomedical applications(LLaVA-Med), employing Quantized Low-Rank Adaptation (QLoRA) to advance medical education. Deployed on resource-constrained AR devices, such as INMO Air2 AR glasses, ARLMT overlays real-time visual annotations and textual feedback on medical scenarios to create an immersive and interactive learning environment. Key advancements include a 66% reduction in memory footprint (from 15.2 GB to 5.1 GB) through QLoRA, enabling efficient operation without compromising performance, and an average response time of 1.009 seconds across various medical imaging categories, surpassing the GPT-4 baseline in both speed and accuracy. The system achieves 98.3% diagnostic accuracy, demonstrating its reliability in real-time applications. By combining visual and textual elements, ARLMT enhances comprehension of complex medical concepts, providing a scalable, real-time solution that bridges technological innovation and pedagogical needs in medical training."
5,Symbolic-driven agentic reasoning for environmental and behavioral event detection,2026,module_tuning,openalex,,https://doi.org/10.1007/s44267-026-00122-4,https://openalex.org/W7169855979,DOAJ (DOAJ: Directory of Open Access Journals);Visual Intelligence,article,0,False,module-intervention,Feidiao Yang;Gang Shen;Guangyao Chen;Jun Peng;Luo L;Xiawu Zheng;Yonghong Tian,https://doaj.org/article/58503bede5d044e08d56cac71dd7e766;https://doi.org/10.1007/s44267-026-00122-4;https://link.springer.com/content/pdf/10.1007/s44267-026-00122-4.pdf,"Abstract Analyzing complex environmental and behavioral activities requires intelligent systems that not only perceive visual scenes but also reason about underlying events and interactions. Conventional computer vision models often operate at the object-detection level, limiting their ability to generalize across diverse outdoor contexts or provide interpretable explanations for higher-level behaviors such as waterway activity, construction-site analysis, and waste management. This work introduces symbolic-driven agentic reasoning (SDAR), a multimodal framework that bridges perception and cognition for event-level analysis. SDAR employs a symbolic reasoning engine to guide agentic decision making, connecting low-level visual cues with structured symbolic representations of events. Grounding is performed with pre-trained open-vocabulary perception models, without task-specific fine-tuning, while the event logic memory is derived from unlabeled exploration samples rather than manually specified rules. This design enables interpretable reasoning chains that capture causal relationships, contextual dependencies, and event categories. Comprehensive evaluations across 34 real-world field-scene tasks show that SDAR improves average precision by over 10%, achieves 91.7% accuracy in zero-shot open-set detection, and enhances event-level reasoning performance by more than 20%."
5,Technological Evolution and Research Trends of Intelligent Question-Answering Systems in Healthcare,2025,gradient_routing,openalex,,https://doi.org/10.3390/healthcare13182269,https://openalex.org/W4414133917,Europe PMC (PubMed Central);Healthcare;PubMed;PubMed Central,article,0,False,module-intervention,Bingyin Lei;Panpan Yin,https://doi.org/10.3390/healthcare13182269;https://pmc.ncbi.nlm.nih.gov/articles/PMC12469371/;https://pubmed.ncbi.nlm.nih.gov/41008401;https://www.mdpi.com/2227-9032/13/18/2269/pdf?version=1757569611;https://www.ncbi.nlm.nih.gov/pmc/articles/12469371,"Background/Objective: This study investigates the implementation and evolution of intelligent medical question-answering (QA) systems in healthcare to enhance service efficiency and quality. Methods: Through an integrated literature review and bibliometric analysis using CiteSpace 6.3.R1(64-bit) Basic software, we systematically evaluated core concepts, frameworks, and applications within medical QA systems, analyzing literature from 2018 to 2025 to identify research trends. Results: Significant applications were revealed across clinical decision support, medical knowledge retrieval, traditional Chinese medicine (TCM) formulation development, medical imaging report analysis, medical record quality control, mental health monitoring, and emotion recognition, demonstrating optimized resource allocation and service efficiency. Persistent challenges include system accuracy limitations, multimodal interaction capabilities, user trust barriers, and privacy protection concerns. Conclusion: Future research should prioritize multimodal diagnostic imaging, TCM-specific AI agents, and virtual-reality-assisted surgical exploration. Contributions: This work consolidates current achievements while establishing theoretical–practical foundations for innovation and large-scale implementation, advancing intelligent healthcare transformation."
5,TinyLLaVA-Video: Towards Smaller LMMs for Video Understanding with Group Resampler,2025,module_tuning,openalex,2501.15513,https://doi.org/10.48550/arxiv.2501.15513,https://openalex.org/W4406880680,arXiv (Cornell University),preprint,0,False,autoregressive-lvlm;visual-target;video-only,"Lei Huang;Wenjun Wu;Xi Weng;Xingjian Zhang;Yue, Yihao;Zhaoxin Fan",http://arxiv.org/abs/2501.15513;https://arxiv.org/pdf/2501.15513;https://doi.org/10.48550/arxiv.2501.15513,"Video behavior recognition and scene understanding are fundamental tasks in multimodal intelligence, serving as critical building blocks for numerous real-world applications. Through large multimodal models (LMMs) have achieved remarkable progress in video understanding, most existing open-source models rely on over 7B parameters and require large-scale datasets for training, making them resource-intensive and inaccessible to many researchers. Furthermore, lightweight models face persistent challenges in effectively processing long visual sequences and temporal understanding. In this work, we introduce TinyLLaVA-Video, a lightweight yet powerful video understanding model with approximately 3.6B parameters. The cornerstone of our design is the video-level group resampler, a novel mechanism that significantly reduces and controls the number of visual tokens at the video level. Unlike traditional image-level resampler, our approach effectively mitigates redundancy while enhancing temporal comprehension, leading to improved performance on video-based tasks. In addition, TinyLLaVA-Video demonstrates exceptional efficiency, requiring only one day of training on 8 A100-40G GPUs. It surpasses several existing 7B-parameter models on multiple benchmarks. We believe this work provides a valuable foundation for future research on lightweight video understanding models. The code and weights is available at https://github.com/ZhangXJ199/TinyLLaVA-Video."
5,TS-LLaVA: Constructing Visual Tokens through Thumbnail-and-Sampling for Training-Free Video Large Language Models,2024,module_tuning,openalex,2411.11066,https://doi.org/10.48550/arxiv.2411.11066,https://openalex.org/W4404570533,arXiv (Cornell University),preprint,0,False,autoregressive-lvlm;visual-target;video-only,Marie‐Francine Moens;Mingxiao Li;Tingyu Qu;Tinne Tuytelaars,http://arxiv.org/abs/2411.11066;https://arxiv.org/pdf/2411.11066;https://doi.org/10.48550/arxiv.2411.11066,"Recent advances in multimodal Large Language Models (LLMs) have shown great success in understanding multi-modal contents. For video understanding tasks, training-based video LLMs are difficult to build due to the scarcity of high-quality, curated video-text paired data. In contrast, paired image-text data are much easier to obtain, and there is substantial similarity between images and videos. Consequently, extending image LLMs for video understanding tasks presents an appealing alternative. Developing effective strategies for compressing visual tokens from multiple frames is a promising way to leverage the powerful pre-trained image LLM. In this work, we explore the limitations of the existing compression strategies for building a training-free video LLM. The findings lead to our method TS-LLaVA, which constructs visual tokens through a Thumbnail-and-Sampling strategy. Given a video, we select few equidistant frames from all input frames to construct a Thumbnail image as a detailed visual cue, complemented by Sampled visual tokens from all input frames. Our method establishes the new state-of-the-art performance among training-free video LLMs on various benchmarks. Notably, our 34B model outperforms GPT-4V on the MVBench benchmark, and achieves performance comparable to the 72B training-based video LLM, Video-LLaMA2, on the challenging MLVU benchmark. Code is available at https://github.com/tingyu215/TS-LLaVA."
4,SurgVLM: A Large Vision-Language Model and Systematic Evaluation Benchmark for Surgical Intelligence,2025,frozen_encoder;peft_modules,openalex,2506.02555,https://doi.org/10.48550/arxiv.2506.02555,https://openalex.org/W4415133778,arXiv (Cornell University),preprint,2,False,autoregressive-lvlm;benchmark-only;multi-query-hit,"Chang Han Low;Erli Zhang;Jiaan Zhang;Jiang, Jian;Junde Wu;Liu, Yang;Qi Dou;Xiaochun Cao;Xiaojun Jia;Yueming Jin;Yutong Ban;Yuxuan Wang;Zhitao Zeng;Zhuo Zhu;Zilong Zheng",http://arxiv.org/abs/2506.02555;https://arxiv.org/pdf/2506.02555;https://doi.org/10.48550/arxiv.2506.02555,"Foundation models have achieved transformative success across biomedical domains by enabling holistic understanding of multimodal data. However, their application in surgery remains underexplored. Surgical intelligence presents unique challenges - requiring surgical visual perception, temporal analysis, and reasoning. Existing general-purpose vision-language models fail to address these needs due to insufficient domain-specific supervision and the lack of a large-scale high-quality surgical database. To bridge this gap, we propose SurgVLM, one of the first large vision-language foundation models for surgical intelligence, where this single universal model can tackle versatile surgical tasks. To enable this, we construct a large-scale multimodal surgical database, SurgVLM-DB, comprising over 1.81 million frames with 7.79 million conversations, spanning more than 16 surgical types and 18 anatomical structures. We unify and reorganize 23 public datasets across 10 surgical tasks, followed by standardizing labels and doing hierarchical vision-language alignment to facilitate comprehensive coverage of gradually finer-grained surgical tasks, from visual perception, temporal analysis, to high-level reasoning. Building upon this comprehensive dataset, we propose SurgVLM, which is built upon Qwen2.5-VL, and undergoes instruction tuning to 10+ surgical tasks. We further construct a surgical multimodal benchmark, SurgVLM-Bench, for method evaluation. SurgVLM-Bench consists of 6 popular and widely-used datasets in surgical domain, covering several crucial downstream tasks. Based on SurgVLM-Bench, we evaluate the performance of our SurgVLM (3 SurgVLM variants: SurgVLM-7B, SurgVLM-32B, and SurgVLM-72B), and conduct comprehensive comparisons with 14 mainstream commercial VLMs (e.g., GPT-4o, Gemini 2.0 Flash, Qwen2.5-Max)."
