"score"	"mechanisms"	"title"	"year"	"families"	"backends"	"arxiv_ids"	"dois"	"openalex_ids"	"venues"	"cited_by_count"	"prior_search_duplicate"	"relevance_reasons"	"authors"	"urls"	"abstract"
"0"	"formal_theory_tool"	"Network analysis of multivariate data in psychological science"	"2021"	"theory_identifiability_optimization_gap"	"openalex"	""	"https://doi.org/10.1038/s43586-021-00055-w"	"https://openalex.org/W3195599406"	"BOA (University of Milano-Bicocca);Nature Reviews Methods Primers;UvA-DARE (University of Amsterdam)"	"1308"	"False"	""	"Adela‐Maria Isvoranu;Anna Wysocki;Claudia D. van Borkulo;Denny Borsboom;Donald J. Robinaugh;Eiko I. Fried;Giulio Costantini;Jonas Dalege;Lourens Waldorp;Marco Perugini;Marie K. Deserno;Mijke Rhemtulla;Richard J. McNally;Riet van Bork;Sacha Epskamp"	"http://hdl.handle.net/10281/376010;https://dare.uva.nl/personal/pure/en/publications/network-analysis-of-multivariate-data-in-psychological-science(f1fc91c7-791b-4e8e-a1f6-4e2e97d0e1bb).html;https://doi.org/10.1038/s43586-021-00055-w;https://handle.uba.uva.nl/personal/pure/en/publications/network-analysis-of-multivariate-data-in-psychological-science(f1fc91c7-791b-4e8e-a1f6-4e2e97d0e1bb).html;https://hdl.handle.net/11245.1/f1fc91c7-791b-4e8e-a1f6-4e2e97d0e1bb;https://www.nature.com/articles/s43586-021-00055-w.pdf"	"In recent years, network analysis has been applied to identify and analyse patterns of statistical association in multivariate psychological data. In these approaches, network nodes represent variables in a data set, and edges represent pairwise conditional associations between variables in the data, while conditioning on the remaining variables. This Primer provides an anatomy of these techniques, describes the current state of the art and discusses open problems. We identify relevant data structures in which network analysis may be applied: cross-sectional data, repeated measures and intensive longitudinal data. We then discuss the estimation of network structures in each of these cases, as well as assessment techniques to evaluate network robustness and replicability. Successful applications of the technique in different research areas are highlighted. Finally, we discuss limitations and challenges for future research. Network analysis allows the investigation of complex patterns and relationships by examining nodes and the edges connecting them. Borsboom et al. discuss the adoption of network analysis in psychological research."
"0"	"formal_theory_tool"	"Best practices for single-cell analysis across modalities"	"2023"	"theory_identifiability_optimization_gap"	"openalex"	""	"https://doi.org/10.1038/s41576-023-00586-w"	"https://openalex.org/W4362521490"	"Nature Reviews Genetics;PubMed;PubMed Central"	"1083"	"False"	""	"Amit Frishberg;Anastasia Litinetskaya;Anna C. Schaar;Avi Srivastava;Benjamin Schubert;Christian L. Müller;Christopher Lance;Ciro Ramírez-Suástegui;Daniel Dimitrov;Daniel Strobl;Dongze He;Emma Dann;Fabian J. Theis;Fabiola Curion;Felix Drost;Giovanni Palla;Hananeh Aliee;Herbert B. Schiller;Hirak Sarkar;Ignacio L. Ibarra;Isaac Virshup;Johannes Ostner;Jovan Tanevski;Juan Henao;Julio Sáez-Rodríguez;Laura D. Martens;Leander Dony;Leon Hetzel;Lisa Sikkema;Lukas Heumos;Luke Zappia;Malte Lücken;Maren Büttner;Matthew G. Jones;Meshal Ansari;Mohammad Lotfollahi;Mor Nitzan;Pau Badia-i-Mompel;Philipp Weiler;Rob Patro;Soroor Hediyeh-zadeh;Zoe Piran"	"https://doi.org/10.1038/s41576-023-00586-w;https://pmc.ncbi.nlm.nih.gov/articles/PMC10066026/pdf/41576_2023_Article_586.pdf;https://pubmed.ncbi.nlm.nih.gov/37002403;https://www.nature.com/articles/s41576-023-00586-w.pdf;https://www.ncbi.nlm.nih.gov/pmc/articles/10066026"	""
"0"	"formal_theory_tool"	"Explainable Machine Learning for Scientific Insights and Discoveries"	"2020"	"theory_compositional_implicit_bias"	"openalex"	"1905.08883"	"https://doi.org/10.1109/access.2020.2976199"	"https://openalex.org/W2945526235"	"DOAJ (DOAJ: Directory of Open Access Journals);Fraunhofer-Publica (Fraunhofer-Gesellschaft);IEEE Access;Publikationsdatenbank der Fraunhofer-Gesellschaft (Fraunhofer-Gesellschaft);arXiv (Cornell University)"	"1000"	"False"	""	"Bastian Bohn;Jochen Garcke;Marco F. Duarte;Ribana Roscher"	"http://arxiv.org/abs/1905.08883;http://publica.fraunhofer.de/documents/N-596741.html;https://arxiv.org/pdf/1905.08883;https://doaj.org/article/07abd4e1023e4666a93531d3bcbd6d7f;https://doi.org/10.1109/access.2020.2976199;https://ieeexplore.ieee.org/ielx7/6287639/8948470/09007737.pdf;https://publica.fraunhofer.de/handle/publica/263452"	"Machine learning methods have been remarkably successful for a wide range of application areas in the extraction of essential information from data. An exciting and relatively recent development is the uptake of machine learning in the natural sciences, where the major goal is to obtain novel scientific insights and discoveries from observational or simulated data. A prerequisite for obtaining a scientific outcome is domain knowledge, which is needed to gain explainability, but also to enhance scientific consistency. In this article, we review explainable machine learning in view of applications in the natural sciences and discuss three core elements that we identified as relevant in this context: transparency, interpretability, and explainability. With respect to these core elements, we provide a survey of recent scientific works that incorporate machine learning and the way that explainable machine learning is used in combination with domain knowledge from the application areas."
"0"	"formal_theory_tool"	"Statistical Aspects of Wasserstein Distances"	"2018"	"theory_identifiability_optimization_gap"	"openalex"	"1806.05500"	"https://doi.org/10.1146/annurev-statistics-030718-104938"	"https://openalex.org/W2807841289"	"Annual Review of Statistics and Its Application;Infoscience (Ecole Polytechnique Fédérale de Lausanne);arXiv (Cornell University)"	"819"	"False"	""	"Victor M. Panaretos;Yoav Zemel"	"http://arxiv.org/abs/1806.05500;http://infoscience.epfl.ch/record/266478;https://arxiv.org/pdf/1806.05500;https://doi.org/10.1146/annurev-statistics-030718-104938;https://www.annualreviews.org/doi/pdf/10.1146/annurev-statistics-030718-104938"	"Wasserstein distances are metrics on probability distributions inspired by the problem of optimal mass transportation. Roughly speaking, they measure the minimal effort required to reconfigure the probability mass of one distribution in order to recover the other distribution. They are ubiquitous in mathematics, with a long history that has seen them catalyze core developments in analysis, optimization, and probability. Beyond their intrinsic mathematical richness, they possess attractive features that make them a versatile tool for the statistician: They can be used to derive weak convergence and convergence of moments, and can be easily bounded; they are well-adapted to quantify a natural notion of perturbation of a probability distribution; and they seamlessly incorporate the geometry of the domain of the distributions in question, thus being useful for contrasting complex objects. Consequently, they frequently appear in the development of statistical theory and inferential methodology, and they have recently become an object of inference in themselves. In this review, we provide a snapshot of the main concepts involved in Wasserstein distances and optimal transportation, and a succinct overview of some of their many statistical aspects."
"0"	"formal_theory_tool"	"Connecting the dots in trustworthy Artificial Intelligence: From AI principles, ethics, and key requirements to responsible AI systems and regulation"	"2023"	"theory_identifiability_optimization_gap"	"openalex"	""	"https://doi.org/10.1016/j.inffus.2023.101896"	"https://openalex.org/W4381848566"	"Communities in ADDI (University of the Basque Country);Information Fusion;Institutional Repository of the University of Granada (University of Granada);TECNALIA Publications (Fundación TECNALIA Research & Innovation)"	"689"	"True"	""	"Enrique Herrera‐Viedma;Francisco Herrera;Javier Del Ser;Marcos López de Prado;Mark Coeckelbergh;Natalia Díaz-Rodríguez"	"http://addi.ehu.es/bitstream/10810/63411/1/1-s2.0-S1566253523002129-main.pdf;http://hdl.handle.net/10810/63411;https://digibug.ugr.es/bitstream/10481/84557/1/1-s2.0-S1566253523002129-main.pdf;https://doi.org/10.1016/j.inffus.2023.101896;https://hdl.handle.net/10481/84557;https://hdl.handle.net/11556/4928"	"Trustworthy Artificial Intelligence (AI) is based on seven technical requirements sustained over three main pillars that should be met throughout the system’s entire life cycle: it should be (1) lawful, (2) ethical, and (3) robust, both from a technical and a social perspective. However, attaining truly trustworthy AI concerns a wider vision that comprises the trustworthiness of all processes and actors that are part of the system’s life cycle, and considers previous aspects from different lenses. A more holistic vision contemplates four essential axes: the global principles for ethical use and development of AI-based systems, a philosophical take on AI ethics, a risk-based approach to AI regulation, and the mentioned pillars and requirements. The seven requirements (human agency and oversight; robustness and safety; privacy and data governance; transparency; diversity, non-discrimination and fairness; societal and environmental wellbeing; and accountability) are analyzed from a triple perspective: What each requirement for trustworthy AI is, Why it is needed, and How each requirement can be implemented in practice. On the other hand, a practical approach to implement trustworthy AI systems allows defining the concept of responsibility of AI-based systems facing the law, through a given auditing process. Therefore, a responsible AI system is the resulting notion we introduce in this work, and a concept of utmost necessity that can be realized through auditing processes, subject to the challenges posed by the use of regulatory sandboxes. Our multidisciplinary vision of trustworthy AI culminates in a debate on the diverging views published lately about the future of AI. Our reflections in this matter conclude that regulation is a key for reaching a consensus among these views, and that trustworthy and responsible AI systems will be crucial for the present and future of our society."
"0"	"formal_theory_tool"	"Deep learning for AI"	"2021"	"theory_compositional_implicit_bias"	"openalex"	""	"https://doi.org/10.1145/3448250"	"https://openalex.org/W3176707157"	"Communications of the ACM"	"639"	"False"	""	"Geoffrey E. Hinton;Yann LeCun;Yoshua Bengio"	"https://dl.acm.org/doi/pdf/10.1145/3448250;https://doi.org/10.1145/3448250"	"How can neural networks learn the rich internal representations required for difficult tasks such as recognizing objects or understanding language?"
"0"	"shared_cross_modal_factorization"	"OpenMDAO: an open-source framework for multidisciplinary design, analysis, and optimization"	"2019"	"factorization_multimodal_composition"	"openalex"	""	"https://doi.org/10.1007/s00158-019-02211-z"	"https://openalex.org/W2918809447"	"Structural and Multidisciplinary Optimization"	"629"	"False"	""	"Bret A. Naylor;Joaquim R. R. A. Martins;John T. Hwang;Justin S. Gray;Kenneth Moore"	"https://doi.org/10.1007/s00158-019-02211-z;https://link.springer.com/content/pdf/10.1007/s00158-019-02211-z.pdf"	"Multidisciplinary design optimization (MDO) is concerned with solving design problems involving coupled numerical models of complex engineering systems. While various MDO software frameworks exist, none of them take full advantage of state-of-the-art algorithms to solve coupled models efficiently. Furthermore, there is a need to facilitate the computation of the derivatives of these coupled models for use with gradient-based optimization algorithms to enable design with respect to large numbers of variables. In this paper, we present the theory and architecture of OpenMDAO, an open-source MDO framework that uses Newton-type algorithms to solve coupled systems and exploits problem structure through new hierarchical strategies to achieve high computational efficiency. OpenMDAO also provides a framework for computing coupled derivatives efficiently and in a way that exploits problem sparsity. We demonstrate the framework’s efficiency by benchmarking scalable test problems. We also summarize a number of OpenMDAO applications previously reported in the literature, which include trajectory optimization, wing design, and structural topology optimization, demonstrating that the framework is effective in both coupling existing models and developing new multidisciplinary models from the ground up. Given the potential of the OpenMDAO framework, we expect the number of users and developers to continue growing, enabling even more diverse applications in engineering analysis and design."
"0"	"autoregressive_visual_credit"	"Challenges and Future Directions of Big Data and Artificial Intelligence in Education"	"2020"	"credit_language_dominance"	"openalex"	""	"https://doi.org/10.3389/fpsyg.2020.580820"	"https://openalex.org/W3093424417"	"DOAJ (DOAJ: Directory of Open Access Journals);Frontiers in Psychology;PolyU Institutional Research Archive (Hong Kong Polytechnic University);PubMed;PubMed Central;Rare & Special e-Zone (The Hong Kong University of Science and Technology)"	"610"	"False"	""	"Chin‐Chung Tsai;Hiroaki Ogata;Hollis Lai;Hui Luan;Jacky Baltes;Janice D. Gobert;Peter Géczy;Ping Li;Rodrigo da Silva Guerra;Stephen J.H. Yang"	"http://hdl.handle.net/10397/88380;http://repository.hkust.edu.hk/ir/Record/1783.1-169898;https://doaj.org/article/1e49c1f9ef714602916eadabeb20273e;https://doi.org/10.3389/fpsyg.2020.580820;https://pubmed.ncbi.nlm.nih.gov/33192896;https://www.frontiersin.org/articles/10.3389/fpsyg.2020.580820/pdf;https://www.ncbi.nlm.nih.gov/pmc/articles/7604529"	"We discuss the new challenges and directions facing the use of big data and artificial intelligence (AI) in education research, policy-making, and industry. In recent years, applications of big data and AI in education have made significant headways. This highlights a novel trend in leading-edge educational research. The convenience and embeddedness of data collection within educational technologies, paired with computational techniques have made the analyses of big data a reality. We are moving beyond proof-of-concept demonstrations and applications of techniques, and are beginning to see substantial adoption in many areas of education. The key research trends in the domains of big data and AI are associated with assessment, individualized learning, and precision education. Model-driven data analytics approaches will grow quickly to guide the development, interpretation, and validation of the algorithms. However, conclusions from educational analytics should, of course, be applied with caution. At the education policy level, the government should be devoted to supporting lifelong learning, offering teacher education programs, and protecting personal data. With regard to the education industry, reciprocal and mutually beneficial relationships should be developed in order to enhance academia-industry collaboration. Furthermore, it is important to make sure that technologies are guided by relevant theoretical frameworks and are empirically tested. Lastly, in this paper we advocate an in-depth dialog between supporters of ""cold"" technology and ""warm"" humanity so that it can lead to greater understanding among teachers and students about how technology, and specifically, the big data explosion and AI revolution can bring new opportunities (and challenges) that can be best leveraged for pedagogical practices and learning."
"0"	"shared_cross_modal_factorization"	"Words Can Shift: Dynamically Adjusting Word Representations Using Nonverbal Behaviors"	"2018"	"factorization_multimodal_composition"	"openalex"	"1811.09362"	"https://doi.org/10.1609/aaai.v33i01.33017216;https://doi.org/10.48550/arxiv.1811.09362"	"https://openalex.org/W2901272442;https://openalex.org/W2964216663"	"2159-5399;Proceedings of the AAAI Conference on Artificial Intelligence;PubMed;PubMed Central;arXiv (Cornell University)"	"457"	"True"	""	"Amir Zadeh;Louis‐Philippe Morency;Paul Pu Liang;Yansen Wang;Ying Shen;Zhun Liu"	"http://arxiv.org/abs/1811.09362;https://arxiv.org/pdf/1811.09362;https://doi.org/10.1609/aaai.v33i01.33017216;https://doi.org/10.48550/arxiv.1811.09362;https://ojs.aaai.org/index.php/AAAI/article/download/4706/4584;https://ojs.aaai.org/index.php/AAAI/article/view/4706;https://pubmed.ncbi.nlm.nih.gov/32219010;https://www.ncbi.nlm.nih.gov/pmc/articles/7098710"	"Humans convey their intentions through the usage of both verbal and nonverbal behaviors during face-to-face communication. Speaker intentions often vary dynamically depending on different nonverbal contexts, such as vocal patterns and facial expressions. As a result, when modeling human language, it is essential to not only consider the literal meaning of the words but also the nonverbal contexts in which these words appear. To better model human language, we first model expressive nonverbal representations by analyzing the fine-grained visual and acoustic patterns that occur during word segments. In addition, we seek to capture the dynamic nature of nonverbal intents by shifting word representations based on the accompanying nonverbal behaviors. To this end, we propose the Recurrent Attended Variation Embedding Network (RAVEN) that models the fine-grained structure of nonverbal subword sequences and dynamically shifts word representations based on nonverbal cues. Our proposed model achieves competitive performance on two publicly available datasets for multimodal sentiment analysis and emotion recognition. We also visualize the shifted word representations in different nonverbal contexts and summarize common patterns regarding multimodal variations of word representations."
"0"	"formal_theory_tool"	"Artificial Intelligence (AI) Applications in Drug Discovery and Drug Delivery: Revolutionizing Personalized Medicine"	"2024"	"theory_identifiability_optimization_gap"	"openalex"	""	"https://doi.org/10.3390/pharmaceutics16101328"	"https://openalex.org/W4403402994"	"DOAJ (DOAJ: Directory of Open Access Journals);Pharmaceutics;PubMed;PubMed Central;Strathprints: The University of Strathclyde institutional repository (University of Strathclyde)"	"412"	"False"	""	"Aikaterini Lalatsa;Aytug Kara;Baris Öngoren;Bianca I. Ramirez;Brayan J. Anaya;Chrysi Rapti;Dinesh Kumar;Dolores R. Serrano;Francis C. Luciano;Gracia Molina;Greta Tomietto;Helga K. Ruiz;JJ Martínez Simón;Satyavati Rawat;Sergio A. Sánchez-Guirales"	"https://doaj.org/article/f929445a631149ffbd854843ccc8db72;https://doi.org/10.3390/pharmaceutics16101328;https://pmc.ncbi.nlm.nih.gov/articles/PMC11510778/pdf/pharmaceutics-16-01328.pdf;https://pubmed.ncbi.nlm.nih.gov/39458657;https://strathprints.strath.ac.uk/90846/1/Serrano-etal-Pharmaceutics-2024-Artificial-intelligence-applications-in-drug-discovery-and-drug-delivery.pdf;https://strathprints.strath.ac.uk/view/author/1419771.html>;https://www.mdpi.com/1999-4923/16/10/1328/pdf?version=1728891790;https://www.ncbi.nlm.nih.gov/pmc/articles/11510778"	"Artificial intelligence (AI) encompasses a broad spectrum of techniques that have been utilized by pharmaceutical companies for decades, including machine learning, deep learning, and other advanced computational methods. These innovations have unlocked unprecedented opportunities for the acceleration of drug discovery and delivery, the optimization of treatment regimens, and the improvement of patient outcomes. AI is swiftly transforming the pharmaceutical industry, revolutionizing everything from drug development and discovery to personalized medicine, including target identification and validation, selection of excipients, prediction of the synthetic route, supply chain optimization, monitoring during continuous manufacturing processes, or predictive maintenance, among others. While the integration of AI promises to enhance efficiency, reduce costs, and improve both medicines and patient health, it also raises important questions from a regulatory point of view. In this review article, we will present a comprehensive overview of AI's applications in the pharmaceutical industry, covering areas such as drug discovery, target optimization, personalized medicine, drug safety, and more. By analyzing current research trends and case studies, we aim to shed light on AI's transformative impact on the pharmaceutical industry and its broader implications for healthcare."
"0"	"shared_cross_modal_factorization"	"Pre-Trained Language Models and Their Applications"	"2022"	"factorization_shared_rule"	"openalex"	""	"https://doi.org/10.1016/j.eng.2022.04.024"	"https://openalex.org/W4295857769"	"DOAJ (DOAJ: Directory of Open Access Journals);Engineering"	"367"	"True"	""	"Eduard Hovy;Haifeng Wang;Hua Wu;Jiwei Li;Yu Sun"	"https://doaj.org/article/284771bb49c44f91b545667432001cc7;https://doi.org/10.1016/j.eng.2022.04.024;https://www.sciencedirect.com/science/article/pii/S2095809922006324/pdf"	"Pre-trained language models have achieved striking success in natural language processing (NLP), leading to a paradigm shift from supervised learning to pre-training followed by fine-tuning. The NLP community has witnessed a surge of research interest in improving pre-trained models. This article presents a comprehensive review of representative work and recent progress in the NLP field and introduces the taxonomy of pre-trained models. We first give a brief introduction of pre-trained models, followed by characteristic methods and frameworks. We then introduce and analyze the impact and challenges of pre-trained models and their downstream applications. Finally, we briefly conclude and address future research directions in this field."
"0"	"formal_theory_tool"	"Harnessing the power of synthetic data in healthcare: innovation, application, and privacy"	"2023"	"theory_identifiability_optimization_gap"	"openalex"	""	"https://doi.org/10.1038/s41746-023-00927-3"	"https://openalex.org/W4387457231"	"DOAJ (DOAJ: Directory of Open Access Journals);PubMed;PubMed Central;npj Digital Medicine"	"361"	"False"	""	"Dennis Shung;Mauro Giuffrè"	"https://doaj.org/article/06c39bdc05b648ef9c134bb73bdb91cb;https://doi.org/10.1038/s41746-023-00927-3;https://pmc.ncbi.nlm.nih.gov/articles/PMC10562365/pdf/41746_2023_Article_927.pdf;https://pubmed.ncbi.nlm.nih.gov/37813960;https://www.nature.com/articles/s41746-023-00927-3.pdf;https://www.ncbi.nlm.nih.gov/pmc/articles/10562365"	"Data-driven decision-making in modern healthcare underpins innovation and predictive analytics in public health and clinical research. Synthetic data has shown promise in finance and economics to improve risk assessment, portfolio optimization, and algorithmic trading. However, higher stakes, potential liabilities, and healthcare practitioner distrust make clinical use of synthetic data difficult. This paper explores the potential benefits and limitations of synthetic data in the healthcare analytics context. We begin with real-world healthcare applications of synthetic data that informs government policy, enhance data privacy, and augment datasets for predictive analytics. We then preview future applications of synthetic data in the emergent field of digital twin technology. We explore the issues of data quality and data bias in synthetic data, which can limit applicability across different applications in the clinical context, and privacy concerns stemming from data misuse and risk of re-identification. Finally, we evaluate the role of regulatory agencies in promoting transparency and accountability and propose strategies for risk mitigation such as Differential Privacy (DP) and a dataset chain of custody to maintain data integrity, traceability, and accountability. Synthetic data can improve healthcare, but measures to protect patient well-being and maintain ethical standards are key to promote responsible use."
"0"	"formal_theory_tool"	"Federated learning enables big data for rare cancer boundary detection"	"2022"	"theory_identifiability_optimization_gap"	"openalex"	""	"https://doi.org/10.1038/s41467-022-33407-5"	"https://openalex.org/W4310852955"	"EUR Research Repository (Erasmus University Rotterdam);Nature Communications;Open Repository and Bibliography (University of Luxembourg);PubMed;PubMed Central;Publication Server of Goethe University Frankfurt am Main (Goethe University Frankfurt);Pure Amsterdam UMC;Repositori digital de la UPF (Universitat Pompeu Fabra);Research Portal (King's College London);Research Publications (Maastricht University);YUHSpace (Yonsei University Medical Library);mediaTUM (Technical University of Munich)"	"356"	"False"	""	"Adam E. Flanders;Adam P. Dicker;Akifumi Hagiwara;Alexandre X. Falcão;Andreas Haunschmidt;Archana Venkataraman;Benedikt Wiestler;Benjamin M. Ellingson;Benjamin Wagner;Bernardo Corrêa de Almeida Teixeira;Brandon Edwards;Carmen Balañá;Catalina Raymond;Chandan Ganesh Bangalore Yogananda;Chandrakanth Jayachandran Preetha;Chee Chong;Chencai Wang;Cheng Chen;Chiharu Sako;Christos Davatzikos;Craig Jones;Daniel S. Marcus;David Menotti;Deepthi Karkada;Diego Rafael Lucio;Divya Reddy;Evan Calabrese;F Sprenger;Felix Sahm;Filip Lux;Florian Kofler;G. Anthony Reina;Gaurav Shukla;Georg Necker;Gianluca Brugnara;Gregory S. Alexander;Haris I. Sair;Ivan Ezhov;J. Ross Mitchell;James Holcomb;Jan Michálek;Jaume Capellades;Javier Villanueva‐Meyer;Jeffrey D. Rudie;Jitender Saini;Joaquim M. Farinhas;Johannes Trenkler;John W. Garrett;Josef Pichler;Josep Puig;Joseph A. Maldjian;Joseph S. Lombardo;Joshua D. Palmer;Kavi Fatania;Ken Chang;Klaus Maier‐Hein;Madhura Ingalhalikar;Manali Jadhav;Marc Agzarian;Marco C. Pinho;Marek Dostál;Marie Metz;Martin Bendszus;Matthew Larson;Maximilian Zenk;Meirui Jiang;Micah Sheller;Michael A. Vogelbaum;Michal Kozubek;Michel Bilello;Miloš Keřkovský;Minh‐Son To;Pamela LaMontagne;Patrick Foley;Petr Matula;Pheng‐Ann Heng;Philipp Vollmuth;Qi Dou;Raymond Y. Huang;Robert Jeraj;Russell Frood;Samuel Botter Martins;Sargam Bhardwaj;Sarthak Pati;Satyam Ghodasara;Shih‐Han Wang;Soonmee Cha;Spencer Liem;Stephan Meckel;Stuart Currie;Suyash Mohan;Talia C. Oughourlian;Tereza Kopřivová;Tiffany Y. So;Timothy F. Cloughesy;Ujjwal Baid;Umang Pandey;Václav Vybíhal;Wolfgang Wick;А. Д. Груздев"	"http://hdl.handle.net/10230/56500;https://cris.maastrichtuniversity.nl/en/publications/bf12e509-9d2b-4e55-980a-0d3f0dcfa90a;https://doi.org/10.1038/s41467-022-33407-5;https://doi.org/10.5167/uzh-229197;https://ir.ymlib.yonsei.ac.kr/bitstream/22282913/193962/1/T9992022829.pdf;https://ir.ymlib.yonsei.ac.kr/handle/22282913/193962;https://kclpure.kcl.ac.uk/portal/en/publications/8d6f17ce-9153-4626-ab2d-8e4c57b25c82;https://mediatum.ub.tum.de/1724479;https://nbn-resolving.org/urn:nbn:de:hebis:30:3-855785;https://orbilu.uni.lu/handle/10993/60208;https://pubmed.ncbi.nlm.nih.gov/36470898;https://pure.amsterdamumc.nl/en/publications/48b1be28-1967-46a8-b137-902db4737764;https://pure.eur.nl/en/publications/04b1d0f8-804b-45f6-b076-0d5c84dd1e57;https://www.nature.com/articles/s41467-022-33407-5.pdf;https://www.ncbi.nlm.nih.gov/pmc/articles/9722782"	"Although machine learning (ML) has shown promise across disciplines, out-of-sample generalizability is concerning. This is currently addressed by sharing multi-site data, but such centralization is challenging/infeasible to scale due to various limitations. Federated ML (FL) provides an alternative paradigm for accurate and generalizable ML, by only sharing numerical model updates. Here we present the largest FL study to-date, involving data from 71 sites across 6 continents, to generate an automatic tumor boundary detector for the rare disease of glioblastoma, reporting the largest such dataset in the literature (n = 6, 314). We demonstrate a 33% delineation improvement for the surgically targetable tumor, and 23% for the complete tumor extent, over a publicly trained model. We anticipate our study to: 1) enable more healthcare studies informed by large diverse data, ensuring meaningful results for rare diseases and underrepresented populations, 2) facilitate further analyses for glioblastoma by releasing our consensus model, and 3) demonstrate the FL effectiveness at such scale and task-complexity as a paradigm shift for multi-site collaborations, alleviating the need for data-sharing."
"0"	"shared_cross_modal_factorization"	"Findings of the Association for Computational Linguistics: EMNLP 2023"	"2023"	"factorization_shared_rule"	"openalex"	""	"https://doi.org/10.18653/v1/2023.findings-emnlp"	"https://openalex.org/W4389519153"	""	"349"	"True"	""	""	"https://doi.org/10.18653/v1/2023.findings-emnlp"	""
"0"	"formal_theory_tool"	"Sparsity in Deep Learning: Pruning and growth for efficient inference\n and training in neural networks"	"2021"	"theory_compositional_implicit_bias"	"openalex"	"2102.00554"	"https://doi.org/10.48550/arxiv.2102.00554"	"https://openalex.org/W4287363917"	"arXiv (Cornell University)"	"341"	"False"	""	"Alexandra Peşte;Dan Alistarh;Nikoli Dryden;Tal Ben‐Nun;Torsten Hoefler"	"http://arxiv.org/abs/2102.00554;https://arxiv.org/pdf/2102.00554"	"The growing energy and performance costs of deep learning have driven the\ncommunity to reduce the size of neural networks by selectively pruning\ncomponents. Similarly to their biological counterparts, sparse networks\ngeneralize just as well, if not better than, the original dense networks.\nSparsity can reduce the memory footprint of regular networks to fit mobile\ndevices, as well as shorten training time for ever growing networks. In this\npaper, we survey prior work on sparsity in deep learning and provide an\nextensive tutorial of sparsification for both inference and training. We\ndescribe approaches to remove and add elements of neural networks, different\ntraining strategies to achieve model sparsity, and mechanisms to exploit\nsparsity in practice. Our work distills ideas from more than 300 research\npapers and provides guidance to practitioners who wish to utilize sparsity\ntoday, as well as to researchers whose goal is to push the frontier forward. We\ninclude the necessary background on mathematical methods in sparsification,\ndescribe phenomena such as early structure adaptation, the intricate relations\nbetween sparsity and the training process, and show techniques for achieving\nacceleration on real hardware. We also define a metric of pruned parameter\nefficiency that could serve as a baseline for comparison of different sparse\nnetworks. We close by speculating on how sparsity can improve future workloads\nand outline major open problems in the field.\n"
"0"	"representation_trainability_ceiling"	"Artificial intelligence for geoscience: Progress, challenges, and perspectives"	"2024"	"trainability_frozen_encoder"	"openalex"	""	"https://doi.org/10.1016/j.xinn.2024.100691"	"https://openalex.org/W4401819987"	"PubMed;PubMed Central;Rare & Special e-Zone (The Hong Kong University of Science and Technology);The Innovation;eScholarship (California Digital Library)"	"334"	"True"	""	"Antonio Plaza;Bing Zhang;Bryan M. Wong;Changping Huang;Chaojun Ouyang;Chaolei Zheng;Chengqing Yu;Chenying Liu;Chong Shi;Danfeng Hong;Defeng Feng;Fan Zhang;Fei Wang;Hongjun Su;Hongsheng Zhang;Huai Zhang;Husi Letu;Jiabao Zhang;Jiancheng Shi;Jiangyuan Zeng;Jin Zhang;Jocelyn Chanussot;Jun Li;Lei Luo;Li Wang;Lizhe Wang;Min Chen;Nan Li;Ni Huang;Prashant Kumar;Qingsong Xu;Sabine Grunwald;Sheng Wang;Shuai Yin;Tangtang Zhang;Tangwen Qian;Tao Sun;Tianjie Zhao;Wang Fang;Wei Han;Wei Zhao;Yan Wu;Yang Zhou;Yinyi Lin;Yong Xie;Yongjun Xu;Yu Long;Zezhi Shao;Zhao Chen;Zhen Qian;Zhenyu Wang"	"http://repository.hkust.edu.hk/ir/Record/1783.1-158617;https://doi.org/10.1016/j.xinn.2024.100691;https://escholarship.org/content/qt65h557r3/qt65h557r3.pdf;https://escholarship.org/uc/item/65h557r3;https://pmc.ncbi.nlm.nih.gov/articles/PMC11404188/pdf/main.pdf;https://pubmed.ncbi.nlm.nih.gov/39285902;https://www.ncbi.nlm.nih.gov/pmc/articles/11404188"	"This paper explores the evolution of geoscientific inquiry, tracing the progression from traditional physics-based models to modern data-driven approaches facilitated by significant advancements in artificial intelligence (AI) and data collection techniques. Traditional models, which are grounded in physical and numerical frameworks, provide robust explanations by explicitly reconstructing underlying physical processes. However, their limitations in comprehensively capturing Earth's complexities and uncertainties pose challenges in optimization and real-world applicability. In contrast, contemporary data-driven models, particularly those utilizing machine learning (ML) and deep learning (DL), leverage extensive geoscience data to glean insights without requiring exhaustive theoretical knowledge. ML techniques have shown promise in addressing Earth science-related questions. Nevertheless, challenges such as data scarcity, computational demands, data privacy concerns, and the ""black-box"" nature of AI models hinder their seamless integration into geoscience. The integration of physics-based and data-driven methodologies into hybrid models presents an alternative paradigm. These models, which incorporate domain knowledge to guide AI methodologies, demonstrate enhanced efficiency and performance with reduced training data requirements. This review provides a comprehensive overview of geoscientific research paradigms, emphasizing untapped opportunities at the intersection of advanced AI techniques and geoscience. It examines major methodologies, showcases advances in large-scale models, and discusses the challenges and prospects that will shape the future landscape of AI in geoscience. The paper outlines a dynamic field ripe with possibilities, poised to unlock new understandings of Earth's complexities and further advance geoscience exploration."
